Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4)
2012-10-23,131.554,24.0,6.5,23.0,0.0,0.278,0.156,0.258,0.3,0.3
2012-10-24,131.266,27.0,9.5,10.0,0.0,0.268,0.155,0.258,0.299,0.3
2012-10-25,130.992,23.5,14.5,20.0,0.0,0.259,0.153,0.258,0.299,0.3
2012-10-26,130.731,19.0,6.5,16.0,0.0,0.251,0.152,0.258,0.299,0.3
2012-10-27,130.481,20.5,5.0,24.0,0.1,0.343,0.15,0.258,0.299,0.3
2012-10-28,130.24,25.5,5.5,26.0,0.0,0.236,0.149,0.257,0.299,0.3
2012-10-29,130.007,29.5,9.0,24.0,0.0,0.23,0.147,0.257,0.299,0.3
2012-10-30,129.78,33.0,8.5,29.0,0.0,0.224,0.146,0.257,0.299,0.3
2012-10-31,129.56,35.5,13.5,15.0,0.0,0.219,0.145,0.257,0.298,0.3
2012-01-11,129.345,19.5,11.5,16.0,0.3,0.514,0.144,0.257,0.298,0.3
2012-02-11,125.267,21.0,7.0,20.0,0.0,4.077,0.104,0.256,0.298,0.3
2012-03-11,124.645,25.0,8.5,19.0,0.0,0.621,0.099,0.256,0.298,0.3
2012-04-11,124.06,33.0,8.5,25.0,0.0,0.585,0.094,0.256,0.298,0.3
2012-05-11,123.504,31.0,16.5,9.0,0.0,0.555,0.089,0.256,0.298,0.3
2012-06-11,122.975,26.5,18.5,10.0,0.0,0.529,0.085,0.256,0.298,0.3
2012-07-11,122.468,25.0,13.0,10.0,0.5,1.006,0.081,0.255,0.298,0.3
2012-08-11,122.303,26.0,9.5,27.0,0.1,0.586,0.077,0.255,0.297,0.3
2012-09-11,122.207,22.0,7.0,27.0,0.0,0.469,0.073,0.255,0.297,0.3
2012-10-11,122.11,24.0,4.5,30.0,0.0,0.453,0.07,0.255,0.297,0.3
2012-11-11,122.012,28.5,7.5,30.0,0.0,0.438,0.066,0.255,0.297,0.3
2012-12-11,121.912,30.5,15.5,26.0,0.0,0.425,0.063,0.255,0.297,0.3
2012-11-13,121.81,23.5,7.0,27.0,0.0,0.413,0.06,0.254,0.297,0.3
2012-11-14,121.707,27.0,7.0,26.0,0.0,0.402,0.057,0.254,0.297,0.3
2012-11-15,121.603,23.0,8.0,18.0,0.0,0.392,0.054,0.254,0.296,0.3
2012-11-16,121.498,22.5,9.5,26.0,0.0,0.382,0.051,0.254,0.296,0.3
2012-11-17,121.392,24.5,7.0,25.0,0.0,0.374,0.048,0.253,0.296,0.3
2012-11-18,121.285,23.5,6.5,27.0,0.0,0.365,0.046,0.253,0.296,0.3
2012-11-19,121.176,28.0,6.0,31.0,0.0,0.358,0.043,0.253,0.296,0.3
2012-11-20,121.067,30.5,11.0,26.0,0.0,0.335,0.041,0.253,0.296,0.3
2012-11-21,120.958,26.5,15.5,28.0,0.0,0.109,0.041,0.253,0.296,0.3
2012-11-22,120.85,27.5,7.5,30.0,0.0,0.109,0.041,0.252,0.296,0.3
2012-11-23,120.742,31.0,10.5,26.0,0.0,0.109,0.041,0.252,0.295,0.3
2012-11-24,120.634,35.0,13.5,24.0,0.0,0.108,0.041,0.252,0.295,0.3
2012-11-25,120.526,35.0,17.5,26.0,0.0,0.108,0.041,0.252,0.295,0.3
2012-11-26,120.419,30.0,14.0,20.0,0.0,0.108,0.041,0.251,0.295,0.3
2012-11-27,120.312,30.5,17.0,24.0,0.2,0.307,0.041,0.251,0.295,0.3
2012-11-28,120.205,36.0,15.5,29.0,0.1,0.207,0.041,0.251,0.295,0.3
2012-11-29,120.099,43.0,22.0,27.0,0.0,0.107,0.041,0.251,0.295,0.3
2012-11-30,119.993,34.0,23.0,9.0,0.0,0.106,0.041,0.251,0.294,0.3
2012-01-12,119.887,31.0,21.0,17.0,1.9,2.006,0.041,0.25,0.294,0.3
2012-02-12,119.782,25.0,11.0,26.0,0.0,0.106,0.041,0.25,0.294,0.3
2012-03-12,119.676,24.0,9.0,22.0,0.0,0.105,0.041,0.25,0.294,0.3
2012-04-12,119.572,21.0,10.0,24.0,0.0,0.105,0.041,0.25,0.294,0.3
2012-05-12,119.467,22.5,11.0,19.0,0.0,0.105,0.041,0.249,0.294,0.3
2012-06-12,119.363,27.5,9.5,25.0,0.0,0.105,0.041,0.249,0.294,0.3
2012-07-12,119.259,31.5,14.5,20.0,0.0,0.104,0.041,0.249,0.294,0.3
2012-08-12,119.155,38.0,16.5,26.0,0.0,0.104,0.041,0.249,0.293,0.3
2012-09-12,119.052,25.0,12.0,32.0,0.0,0.104,0.041,0.249,0.293,0.3
2012-10-12,118.949,29.0,9.0,32.0,0.0,0.103,0.041,0.248,0.293,0.3
2012-11-12,118.846,32.5,12.5,32.0,0.0,0.103,0.041,0.248,0.293,0.3
2012-12-12,118.743,35.0,16.0,27.0,0.0,0.103,0.041,0.248,0.293,0.3
2012-12-13,118.641,38.5,20.5,25.0,0.0,0.103,0.041,0.248,0.293,0.3
2012-12-14,118.539,28.0,21.0,8.0,0.1,0.202,0.041,0.248,0.293,0.3
2012-12-15,118.437,28.0,20.5,15.0,2.7,2.802,0.041,0.247,0.293,0.3
2012-12-16,118.336,24.0,16.0,17.0,0.0,0.102,0.041,0.247,0.292,0.3
2012-12-17,118.235,25.5,8.0,31.0,0.0,0.101,0.041,0.247,0.292,0.3
2012-12-18,118.134,31.0,10.0,32.0,0.0,0.101,0.041,0.247,0.292,0.3
2012-12-19,118.033,36.5,16.5,26.0,0.0,0.101,0.041,0.246,0.292,0.3
2012-12-20,117.933,27.0,12.5,30.0,1.6,1.701,0.041,0.246,0.292,0.3
2012-12-21,117.833,30.5,10.5,32.0,0.0,0.1,0.041,0.246,0.292,0.3
2012-12-22,117.733,34.5,11.5,31.0,0.0,0.1,0.041,0.246,0.292,0.3
2012-12-23,117.633,39.5,15.0,24.0,0.0,0.1,0.041,0.246,0.292,0.3
2012-12-24,117.534,31.0,22.5,15.0,0.0,0.1,0.041,0.245,0.291,0.3
2012-12-25,117.435,27.0,10.5,30.0,0.0,0.099,0.041,0.245,0.291,0.3
2012-12-26,117.336,30.0,10.5,32.0,0.0,0.099,0.041,0.245,0.291,0.3
2012-12-27,117.237,34.5,14.5,26.0,0.0,0.099,0.041,0.245,0.291,0.3
2012-12-28,117.139,27.5,13.0,30.0,0.0,0.099,0.041,0.245,0.291,0.3
2012-12-29,117.041,29.0,10.0,31.0,0.0,0.098,0.041,0.244,0.291,0.3
2012-12-30,116.943,29.5,12.0,33.0,0.0,0.098,0.041,0.244,0.291,0.3
2012-12-31,116.846,32.5,11.0,32.0,0.0,0.098,0.041,0.244,0.291,0.3
2013-01-01,116.748,34.5,12.5,31.0,0.0,0.098,0.041,0.244,0.291,0.3
2013-02-01,116.651,30.5,13.0,29.0,0.0,0.097,0.041,0.244,0.29,0.3
2013-03-01,116.555,38.5,15.0,32.0,0.0,0.097,0.041,0.243,0.29,0.3
2013-04-01,116.458,42.5,21.0,32.0,0.0,0.097,0.041,0.243,0.29,0.3
2013-05-01,116.362,41.5,22.5,31.0,0.0,0.097,0.041,0.243,0.29,0.3
2013-06-01,116.266,37.0,17.0,31.0,0.0,0.096,0.041,0.243,0.29,0.3
2013-07-01,116.17,42.0,17.5,31.0,0.0,0.096,0.041,0.243,0.29,0.3
2013-08-01,116.074,36.5,19.0,30.0,0.0,0.096,0.041,0.243,0.29,0.3
2013-09-01,115.979,25.0,11.5,28.0,0.0,0.096,0.041,0.242,0.29,0.3
2013-10-01,115.884,31.0,9.5,32.0,0.0,0.095,0.041,0.242,0.289,0.3
2013-11-01,115.789,41.5,16.0,29.0,0.0,0.095,0.041,0.242,0.289,0.3
2013-12-01,115.694,26.0,17.0,17.0,0.0,0.095,0.041,0.242,0.289,0.3
2013-01-13,115.6,20.0,15.5,8.0,0.1,0.195,0.041,0.242,0.289,0.3
2013-01-14,115.505,27.5,8.5,30.0,4.0,4.094,0.041,0.241,0.289,0.3
2013-01-15,115.411,32.5,10.5,31.0,0.0,0.094,0.041,0.241,0.289,0.3
2013-01-16,115.318,37.0,14.5,30.0,0.0,0.094,0.041,0.241,0.289,0.3
2013-01-17,115.224,42.5,16.0,27.0,0.0,0.094,0.041,0.241,0.289,0.3
2013-01-18,115.131,34.5,23.5,26.0,0.0,0.094,0.041,0.241,0.289,0.299
2013-01-19,115.038,28.5,14.5,27.0,0.0,0.093,0.041,0.24,0.288,0.299
2013-01-20,114.945,34.0,11.5,30.0,0.0,0.093,0.041,0.24,0.288,0.299
2013-01-21,114.852,36.5,14.5,30.0,0.0,0.093,0.041,0.24,0.288,0.299
2013-01-22,114.76,31.5,13.5,31.0,0.0,0.093,0.041,0.24,0.288,0.299
2013-01-23,114.668,30.0,14.5,31.0,0.0,0.092,0.041,0.24,0.288,0.299
2013-01-24,114.576,36.5,12.5,30.0,0.0,0.092,0.041,0.24,0.288,0.299
2013-01-25,114.484,31.5,21.0,19.0,0.0,0.092,0.041,0.239,0.288,0.299
2013-01-26,114.392,28.5,13.0,28.0,0.0,0.092,0.041,0.239,0.288,0.299
2013-01-27,114.301,29.0,11.5,27.0,0.0,0.092,0.041,0.239,0.288,0.299
2013-01-28,114.21,31.5,12.5,29.0,0.0,0.091,0.041,0.239,0.288,0.299
2013-01-29,114.119,26.0,14.5,28.0,0.0,0.091,0.041,0.239,0.287,0.299
2013-01-30,114.028,28.5,8.5,30.0,0.0,0.091,0.041,0.239,0.287,0.299
2013-01-31,113.938,30.5,13.5,23.0,0.0,0.091,0.041,0.238,0.287,0.299
2013-01-02,113.848,22.0,10.0,25.0,0.0,0.09,0.041,0.238,0.287,0.299
2013-02-02,113.757,26.0,9.5,28.0,0.0,0.09,0.041,0.238,0.287,0.299
2013-03-02,113.668,30.5,14.0,25.0,0.0,0.09,0.041,0.238,0.287,0.299
2013-04-02,113.578,32.0,13.0,28.0,0.0,0.09,0.041,0.238,0.287,0.299
2013-05-02,113.488,34.0,11.0,29.0,0.0,0.09,0.041,0.237,0.287,0.299
2013-06-02,113.399,38.5,13.5,28.0,0.0,0.089,0.041,0.237,0.287,0.299
2013-07-02,113.31,38.0,17.5,23.0,0.0,0.089,0.041,0.237,0.287,0.299
2013-08-02,113.221,34.0,17.5,26.0,0.0,0.089,0.041,0.237,0.286,0.299
2013-09-02,113.133,33.0,16.5,22.0,0.0,0.089,0.041,0.237,0.286,0.299
2013-10-02,113.044,28.0,14.5,25.0,0.0,0.089,0.041,0.237,0.286,0.299
2013-11-02,112.956,31.5,12.5,28.0,0.0,0.088,0.041,0.236,0.286,0.299
2013-12-02,112.868,33.0,14.5,28.0,0.0,0.088,0.041,0.236,0.286,0.299
2013-02-13,112.78,34.0,17.5,26.0,0.0,0.088,0.041,0.236,0.286,0.299
2013-02-14,112.692,34.0,20.5,23.0,0.3,0.388,0.041,0.236,0.286,0.299
2013-02-15,112.605,31.0,20.0,15.0,3.0,3.088,0.041,0.236,0.286,0.299
2013-02-16,112.517,34.5,20.0,22.0,0.0,0.088,0.041,0.236,0.286,0.299
2013-02-17,112.43,35.5,18.0,26.0,0.0,0.087,0.041,0.235,0.286,0.299
2013-02-18,112.343,36.0,20.0,26.0,0.0,0.087,0.041,0.235,0.285,0.299
2013-02-19,112.257,35.0,22.0,20.0,0.1,0.187,0.041,0.235,0.285,0.299
2013-02-20,112.17,31.5,13.0,24.0,0.0,0.087,0.041,0.235,0.285,0.299
2013-02-21,112.084,33.5,16.0,19.0,0.0,0.087,0.041,0.235,0.285,0.299
2013-02-22,111.997,33.0,19.5,20.0,0.0,0.086,0.041,0.235,0.285,0.299
2013-02-23,111.911,33.5,18.0,25.0,0.0,0.086,0.041,0.234,0.285,0.299
2013-02-24,111.826,37.0,18.5,23.0,0.0,0.086,0.041,0.234,0.285,0.299
2013-02-25,111.74,38.0,21.5,16.0,0.0,0.086,0.041,0.234,0.285,0.299
2013-02-26,127.609,30.5,20.0,17.0,24.1,4.317,0.206,0.245,0.285,0.298
2013-02-27,133.642,31.0,20.5,10.0,8.6,2.566,0.23,0.258,0.285,0.298
2013-02-28,132.518,22.0,14.0,21.0,3.5,4.624,0.193,0.263,0.287,0.298
2013-01-03,129.742,26.5,13.0,26.0,0.0,2.776,0.167,0.262,0.288,0.298
2013-02-03,128.652,28.5,12.0,26.0,0.0,1.09,0.157,0.261,0.289,0.298
2013-03-03,127.728,30.0,11.5,25.0,0.0,0.924,0.149,0.26,0.289,0.298
2013-04-03,126.911,31.5,15.5,25.0,0.0,0.817,0.141,0.26,0.289,0.298
2013-05-03,126.171,31.5,17.0,25.0,0.0,0.74,0.135,0.26,0.289,0.298
2013-06-03,125.489,34.0,17.0,22.0,0.0,0.682,0.129,0.259,0.289,0.298
2013-07-03,124.854,35.5,20.5,20.0,0.0,0.635,0.124,0.259,0.289,0.298
2013-08-03,124.257,36.0,22.0,19.0,0.0,0.597,0.119,0.259,0.289,0.298
2013-09-03,123.692,35.5,21.5,17.0,0.0,0.565,0.114,0.258,0.289,0.298
2013-10-03,123.155,37.0,20.0,19.0,0.0,0.538,0.11,0.258,0.289,0.298
2013-11-03,122.641,37.5,19.5,20.0,0.0,0.514,0.106,0.258,0.289,0.298
2013-12-03,122.148,37.5,19.5,21.0,0.0,0.493,0.102,0.258,0.289,0.298
2013-03-13,121.673,29.5,23.5,20.0,0.0,0.475,0.098,0.258,0.289,0.298
2013-03-14,121.215,27.5,11.5,23.0,0.0,0.458,0.095,0.257,0.289,0.298
2013-03-15,120.772,29.0,12.0,22.0,0.0,0.443,0.091,0.257,0.289,0.298
2013-03-16,120.342,25.0,14.5,14.0,0.0,0.43,0.088,0.257,0.289,0.298
2013-03-17,119.925,21.0,9.0,19.0,0.1,0.517,0.084,0.257,0.288,0.298
2013-03-18,119.519,23.0,7.5,17.0,0.0,0.406,0.081,0.256,0.288,0.298
2013-03-19,119.29,27.0,10.0,22.0,0.0,0.395,0.078,0.256,0.288,0.298
2013-03-20,119.195,30.0,11.5,20.0,0.0,0.386,0.075,0.256,0.288,0.298
2013-03-21,119.712,26.5,17.0,11.0,3.6,2.626,0.086,0.256,0.288,0.298
2013-03-22,119.844,21.5,10.5,13.0,2.9,2.768,0.088,0.256,0.288,0.298
2013-03-23,118.914,25.5,9.5,17.0,0.0,1.482,0.074,0.255,0.288,0.298
2013-03-24,118.818,27.5,11.0,18.0,0.0,0.368,0.072,0.255,0.288,0.298
2013-03-25,118.721,26.0,10.5,16.0,0.0,0.36,0.069,0.255,0.288,0.298
2013-03-26,118.623,32.0,12.5,21.0,0.0,0.353,0.067,0.255,0.288,0.298
2013-03-27,118.524,37.5,16.0,16.0,0.0,0.346,0.064,0.254,0.288,0.298
2013-03-28,121.196,22.0,14.5,11.0,6.7,2.439,0.108,0.254,0.288,0.298
2013-03-29,118.337,20.0,5.0,17.0,0.0,3.38,0.075,0.254,0.288,0.298
2013-03-30,118.242,21.5,8.0,8.0,0.0,0.534,0.07,0.254,0.287,0.298
2013-03-31,118.146,23.0,11.5,14.0,0.0,0.346,0.068,0.253,0.287,0.298
2013-01-04,118.051,22.0,7.5,14.0,0.0,0.0,0.069,0.253,0.287,0.298
2013-02-04,117.955,25.0,10.5,13.0,0.0,0.19,0.068,0.253,0.287,0.298
2013-03-04,117.86,21.5,7.5,19.0,0.0,0.187,0.067,0.253,0.287,0.298
2013-04-04,117.764,25.0,9.0,19.0,0.0,0.184,0.066,0.253,0.287,0.298
2013-05-04,117.668,27.5,11.0,16.0,0.0,0.181,0.065,0.252,0.287,0.298
2013-06-04,117.573,28.0,12.5,17.0,0.1,0.178,0.065,0.252,0.287,0.298
2013-07-04,117.477,29.5,13.5,16.0,0.1,0.175,0.066,0.252,0.287,0.298
2013-08-04,117.383,29.5,13.0,14.0,0.1,0.173,0.066,0.252,0.287,0.298
2013-09-04,117.288,29.0,13.5,16.0,0.0,0.17,0.065,0.251,0.287,0.298
2013-10-04,117.193,29.5,11.5,17.0,0.0,0.168,0.064,0.251,0.287,0.298
2013-11-04,117.098,28.5,11.5,15.0,0.0,0.165,0.064,0.251,0.287,0.298
2013-12-04,117.003,30.0,12.0,17.0,0.0,0.163,0.063,0.251,0.286,0.298
2013-04-13,116.908,28.0,16.0,6.0,0.0,0.161,0.062,0.251,0.286,0.298
2013-04-14,116.813,28.0,15.0,11.0,0.1,0.159,0.063,0.25,0.286,0.298
2013-04-15,116.718,21.5,10.0,14.0,0.0,0.157,0.062,0.25,0.286,0.298
2013-04-16,116.623,21.5,7.5,17.0,0.0,0.155,0.061,0.25,0.286,0.298
2013-04-17,116.529,21.0,7.0,12.0,0.0,0.153,0.061,0.25,0.286,0.298
2013-04-18,116.434,21.5,6.5,14.0,0.0,0.151,0.06,0.249,0.286,0.298
2013-04-19,116.339,18.5,6.5,16.0,0.0,0.15,0.06,0.249,0.286,0.298
2013-04-20,116.244,20.5,5.5,17.0,0.0,0.148,0.059,0.249,0.286,0.298
2013-04-21,116.15,21.5,4.5,8.0,0.0,0.146,0.059,0.249,0.286,0.298
2013-04-22,116.064,20.5,10.0,10.0,1.8,0.145,0.076,0.249,0.286,0.298
2013-04-23,115.979,20.5,10.0,14.0,0.2,0.143,0.078,0.248,0.286,0.297
2013-04-24,115.894,20.0,11.5,6.0,0.0,0.142,0.077,0.248,0.286,0.297
2013-04-25,115.809,22.0,6.5,14.0,0.0,0.141,0.076,0.248,0.285,0.297
2013-04-26,115.725,23.5,9.5,13.0,0.0,0.139,0.076,0.248,0.285,0.297
2013-04-27,115.64,26.5,8.5,14.0,0.0,0.138,0.075,0.248,0.285,0.297
2013-04-28,115.555,24.5,15.0,11.0,0.0,0.137,0.075,0.248,0.285,0.297
2013-04-29,115.47,18.5,10.0,6.0,0.0,0.135,0.074,0.247,0.285,0.297
2013-04-30,115.384,19.0,6.5,9.0,0.0,0.134,0.074,0.247,0.285,0.297
2013-01-05,115.299,20.0,6.0,11.0,0.0,0.133,0.073,0.247,0.285,0.297
2013-02-05,115.214,19.0,2.0,15.0,0.0,0.132,0.073,0.247,0.285,0.297
2013-03-05,115.129,21.0,2.0,9.0,0.0,0.131,0.072,0.247,0.285,0.297
2013-04-05,115.044,17.5,8.5,13.0,0.0,0.13,0.072,0.246,0.285,0.297
2013-05-05,114.959,18.0,2.0,14.0,0.0,0.128,0.072,0.246,0.285,0.297
2013-06-05,114.874,18.0,3.0,11.0,0.0,0.127,0.071,0.246,0.285,0.297
2013-07-05,114.789,18.5,8.0,10.0,0.0,0.126,0.071,0.246,0.285,0.297
2013-08-05,114.706,24.5,7.0,12.0,0.4,0.125,0.074,0.246,0.285,0.297
2013-09-05,114.622,24.5,8.5,14.0,0.0,0.124,0.074,0.246,0.284,0.297
2013-10-05,114.539,24.0,7.5,11.0,0.0,0.123,0.073,0.245,0.284,0.297
2013-11-05,114.456,25.0,8.5,11.0,0.0,0.123,0.073,0.245,0.284,0.297
2013-12-05,114.373,22.5,10.0,7.0,0.0,0.122,0.073,0.245,0.284,0.297
2013-05-13,118.556,16.0,10.5,8.0,6.5,1.586,0.123,0.245,0.284,0.297
2013-05-14,119.536,14.5,5.0,5.0,1.9,0.92,0.133,0.245,0.284,0.297
2013-05-15,122.584,16.0,7.0,6.0,4.2,1.152,0.164,0.245,0.284,0.297
2013-05-16,122.539,17.0,6.5,9.0,1.7,1.745,0.165,0.244,0.284,0.297
2013-05-17,122.066,16.0,5.0,9.0,0.0,0.473,0.161,0.244,0.284,0.297
2013-05-18,121.853,14.5,5.0,5.0,0.2,0.413,0.159,0.244,0.284,0.297
2013-05-19,121.645,17.5,2.5,12.0,0.0,0.208,0.158,0.244,0.284,0.297
2013-05-20,121.441,19.0,6.5,8.0,1.0,1.204,0.157,0.244,0.284,0.297
2013-05-21,121.241,17.0,3.5,8.0,1.0,1.2,0.156,0.244,0.284,0.297
2013-05-22,121.045,12.0,7.5,3.0,0.2,0.396,0.154,0.244,0.283,0.297
2013-05-23,120.853,17.5,5.5,12.0,1.5,1.692,0.153,0.243,0.283,0.297
2013-05-24,120.664,18.0,3.0,12.0,0.0,0.189,0.152,0.243,0.283,0.297
2013-05-25,120.478,18.0,2.5,9.0,0.0,0.186,0.151,0.243,0.283,0.297
2013-05-26,120.296,16.5,3.0,7.0,0.0,0.182,0.15,0.243,0.283,0.297
2013-05-27,120.116,17.0,5.0,7.0,0.0,0.18,0.149,0.243,0.283,0.297
2013-05-28,119.939,17.5,3.0,10.0,0.0,0.177,0.148,0.243,0.283,0.297
2013-05-29,119.765,20.0,4.0,6.0,0.0,0.174,0.147,0.242,0.283,0.297
2013-05-30,120.392,14.5,8.5,3.0,1.2,0.573,0.154,0.242,0.283,0.297
2013-05-31,126.26,18.0,11.5,5.0,6.9,1.033,0.203,0.245,0.283,0.296
2013-01-06,139.901,15.5,12.5,3.0,15.1,0.604,0.281,0.263,0.285,0.296
2013-02-06,141.528,16.5,8.5,9.0,3.4,1.772,0.252,0.271,0.292,0.296
2013-03-06,140.827,15.0,5.0,6.0,0.1,0.802,0.224,0.271,0.299,0.297
2013-04-06,140.063,15.0,7.5,4.0,0.0,0.764,0.206,0.268,0.303,0.298
2013-05-06,139.283,14.0,9.5,4.0,0.0,0.768,0.197,0.265,0.305,0.3
2013-06-06,138.093,16.0,10.0,5.0,0.0,0.993,0.188,0.263,0.305,0.302
2013-07-06,137.187,15.5,11.0,9.0,0.1,0.706,0.183,0.261,0.304,0.302
2013-08-06,136.33,15.0,2.0,10.0,0.0,0.518,0.179,0.261,0.303,0.303
2013-09-06,135.537,14.0,0.5,8.0,0.0,0.46,0.175,0.26,0.302,0.303
2013-10-06,134.82,16.5,0.5,9.0,0.0,0.418,0.172,0.26,0.302,0.302
2013-11-06,134.182,17.5,5.0,7.0,0.0,0.385,0.169,0.26,0.301,0.302
2013-12-06,147.805,13.0,9.0,4.0,14.9,0.754,0.262,0.269,0.305,0.303
2013-06-13,155.669,15.0,9.5,3.0,9.2,0.585,0.287,0.278,0.312,0.306
2013-06-14,153.348,15.5,10.5,6.0,0.0,1.19,0.24,0.278,0.316,0.309
2013-06-15,150.688,14.0,3.5,10.0,0.0,1.177,0.212,0.274,0.318,0.312
2013-06-16,147.738,14.5,2.5,9.0,0.0,1.263,0.196,0.269,0.317,0.313
2013-06-17,145.236,14.0,1.5,10.0,0.0,0.769,0.189,0.265,0.314,0.313
2013-06-18,142.975,15.5,3.0,9.0,0.2,0.808,0.184,0.263,0.311,0.313
2013-06-19,140.962,14.5,3.0,11.0,0.0,0.519,0.18,0.261,0.309,0.312
2013-06-20,139.207,13.5,-0.5,9.0,0.0,0.461,0.176,0.26,0.306,0.31
2013-06-21,137.703,14.0,0.5,10.0,0.0,0.418,0.173,0.26,0.305,0.308
2013-06-22,136.431,15.0,3.5,10.0,0.0,0.386,0.17,0.26,0.303,0.307
2013-06-23,135.368,15.0,2.0,10.0,0.0,0.36,0.167,0.26,0.302,0.305
2013-06-24,134.481,16.0,1.0,9.0,0.0,0.339,0.165,0.259,0.301,0.304
2013-06-25,133.743,17.0,4.5,10.0,0.0,0.321,0.163,0.259,0.301,0.303
2013-06-26,133.125,17.0,-0.5,11.0,0.0,0.305,0.161,0.259,0.3,0.302
2013-06-27,132.603,16.5,2.0,8.0,0.0,0.292,0.159,0.259,0.3,0.302
2013-06-28,132.158,18.0,4.5,10.0,0.2,0.48,0.157,0.259,0.3,0.301
2013-06-29,131.773,16.5,4.0,10.0,0.0,0.27,0.155,0.258,0.3,0.301
2013-06-30,131.432,16.0,2.0,7.0,0.0,0.261,0.154,0.258,0.3,0.301
2013-01-07,131.123,16.5,7.0,4.0,0.0,0.252,0.152,0.258,0.3,0.3
2013-02-07,130.839,17.0,8.5,8.0,0.1,0.345,0.151,0.258,0.299,0.3
2013-03-07,130.574,16.5,3.5,10.0,0.0,0.238,0.149,0.258,0.299,0.3
2013-04-07,130.324,16.0,5.5,7.0,0.0,0.231,0.148,0.257,0.299,0.3
2013-05-07,130.784,13.5,5.0,10.0,2.3,1.827,0.154,0.257,0.299,0.3
2013-06-07,130.368,14.5,5.5,6.0,0.0,0.406,0.151,0.257,0.299,0.3
2013-07-07,131.207,13.0,2.0,6.0,1.9,1.054,0.16,0.257,0.299,0.3
2013-08-07,130.13,14.0,0.0,10.0,0.5,1.573,0.15,0.257,0.299,0.3
2013-09-07,129.905,13.0,-1.5,8.0,0.1,0.321,0.149,0.257,0.298,0.3
2013-10-07,129.687,15.0,-0.5,11.0,0.0,0.216,0.148,0.256,0.298,0.3
2013-11-07,129.474,14.0,0.5,7.0,0.0,0.211,0.147,0.256,0.298,0.3
2013-12-07,129.266,16.0,2.0,8.0,0.0,0.207,0.146,0.256,0.298,0.3
2013-07-13,129.063,14.0,5.5,3.0,0.1,0.302,0.145,0.256,0.298,0.3
2013-07-14,140.58,14.5,10.5,4.0,12.3,0.783,0.233,0.263,0.3,0.3
2013-07-15,144.33,17.0,9.0,7.0,5.3,1.4,0.237,0.269,0.304,0.301
2013-07-16,143.229,13.5,7.5,5.0,0.1,0.842,0.215,0.268,0.307,0.303
2013-07-17,141.903,17.0,7.5,4.0,0.0,0.789,0.201,0.266,0.307,0.304
2013-07-18,140.1,20.0,9.5,6.0,0.1,1.257,0.19,0.263,0.307,0.305
2013-07-19,144.749,15.0,11.5,5.0,6.4,0.996,0.222,0.266,0.308,0.306
2013-07-20,151.322,9.5,6.5,6.0,8.6,1.047,0.254,0.272,0.311,0.308
2013-07-21,151.088,10.0,2.5,6.0,2.0,1.011,0.234,0.273,0.314,0.31
2013-07-22,149.046,11.0,2.5,7.0,0.6,1.199,0.212,0.271,0.315,0.311
2013-07-23,146.79,13.5,3.5,5.0,0.0,0.697,0.2,0.268,0.314,0.312
2013-07-24,143.511,14.5,3.5,12.0,0.0,1.717,0.184,0.264,0.312,0.312
2013-07-25,141.221,11.5,-1.0,5.0,0.0,0.822,0.177,0.262,0.31,0.311
2013-07-26,139.272,14.5,2.0,8.0,0.0,0.633,0.172,0.261,0.307,0.31
2013-07-27,137.605,14.5,4.0,9.0,0.0,0.534,0.167,0.26,0.306,0.309
2013-07-28,136.189,16.0,7.5,6.0,0.3,0.771,0.164,0.26,0.304,0.307
2013-07-29,135.178,18.0,4.5,11.0,1.9,2.143,0.162,0.26,0.303,0.306
2013-07-30,134.164,15.0,5.0,11.0,0.2,0.606,0.159,0.259,0.302,0.305
2013-07-31,133.317,14.5,0.5,12.0,0.0,0.376,0.156,0.259,0.301,0.304
2013-01-08,132.608,14.0,-1.0,11.0,0.0,0.352,0.154,0.259,0.301,0.303
2013-02-08,132.009,13.0,3.0,8.0,0.0,0.332,0.151,0.259,0.3,0.302
2013-03-08,132.923,13.5,2.5,5.0,2.0,0.892,0.164,0.259,0.3,0.302
2013-04-08,136.403,14.0,5.0,8.0,5.1,1.476,0.195,0.26,0.3,0.301
2013-05-08,135.141,15.5,7.0,6.0,0.0,1.155,0.184,0.26,0.3,0.301
2013-06-08,136.481,15.0,9.5,11.0,3.6,2.154,0.191,0.261,0.301,0.301
2013-07-08,135.395,13.5,3.0,6.0,0.1,1.077,0.183,0.26,0.301,0.301
2013-08-08,141.95,14.5,4.0,13.0,9.0,2.237,0.221,0.266,0.303,0.302
2013-09-08,143.261,12.0,5.5,4.0,2.4,0.72,0.22,0.267,0.306,0.303
2013-10-08,141.941,16.0,4.5,13.0,1.5,2.277,0.199,0.267,0.307,0.304
2013-11-08,140.644,18.0,3.0,9.0,1.1,1.73,0.19,0.265,0.307,0.305
2013-12-08,140.573,15.0,8.0,14.0,3.1,2.423,0.189,0.264,0.307,0.306
2013-08-13,138.188,16.0,5.0,11.0,0.2,1.821,0.174,0.262,0.306,0.306
2013-08-14,136.646,14.0,7.0,7.0,0.2,1.016,0.167,0.261,0.305,0.306
