Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4),sws(5),sws(6)
25/04/2014,104.157,20,3.5,15,0,0.272,0.167,0.214,0.321,0.26,0.255,0.304
26/04/2014,103.438,22.5,10,10,0,0.262,0.165,0.214,0.32,0.259,0.255,0.304
27/04/2014,102.783,19,5,16,0,0.254,0.164,0.214,0.32,0.259,0.254,0.303
28/04/2014,102.191,22,3.5,10,0,0.246,0.162,0.214,0.32,0.259,0.254,0.303
29/04/2014,101.658,19,10,4,0,0.239,0.161,0.214,0.32,0.259,0.253,0.302
30/04/2014,111.561,17.5,8,13,12.5,2.341,0.204,0.231,0.322,0.259,0.253,0.302
1/5/2014,109.953,15,4.5,8,0.1,1.474,0.195,0.226,0.324,0.26,0.253,0.302
2/5/2014,109.776,13.5,9.5,5,1,0.947,0.196,0.222,0.324,0.26,0.254,0.302
3/5/2014,111.082,16,6.5,5,2.5,0.954,0.204,0.221,0.324,0.261,0.254,0.302
4/5/2014,109.242,15,6,9,0.1,1.683,0.193,0.219,0.323,0.261,0.254,0.302
5/5/2014,108.041,16,6.5,7,0,0.925,0.187,0.217,0.323,0.261,0.254,0.302
6/5/2014,107.074,15.5,4.5,10,0,0.675,0.183,0.216,0.322,0.261,0.255,0.302
7/5/2014,106.213,16,5.5,12,0.1,0.659,0.179,0.215,0.322,0.26,0.255,0.302
8/5/2014,105.421,17.5,2.5,14,0,0.488,0.176,0.215,0.321,0.26,0.254,0.302
9/5/2014,104.683,17.5,5.5,4,0,0.438,0.174,0.214,0.321,0.26,0.254,0.302
10/5/2014,107.609,16.5,9.5,6,4.4,1.186,0.195,0.214,0.321,0.26,0.254,0.302
11/5/2014,105.796,18.5,5.5,10,0.3,1.842,0.185,0.214,0.321,0.259,0.254,0.302
12/5/2014,104.96,19.5,5,11,0.1,0.687,0.181,0.214,0.32,0.259,0.254,0.302
13/05/2014,104.229,20.5,4.5,11,0,0.506,0.178,0.214,0.32,0.259,0.253,0.302
14/05/2014,103.578,22,4.5,12,0,0.451,0.175,0.214,0.32,0.259,0.253,0.302
15/05/2014,102.993,24,8.5,11,0,0.411,0.173,0.214,0.32,0.258,0.253,0.301
16/05/2014,102.464,24,11,9,0,0.38,0.17,0.214,0.32,0.258,0.253,0.301
17/05/2014,101.984,25,9.5,8,0,0.355,0.168,0.214,0.32,0.258,0.253,0.301
18/05/2014,101.545,23,12.5,7,0,0.335,0.166,0.214,0.32,0.258,0.252,0.301
19/05/2014,101.141,25,11.5,10,0,0.318,0.164,0.214,0.319,0.258,0.252,0.301
20/05/2014,100.769,23,9.5,9,0.6,0.903,0.162,0.214,0.319,0.258,0.252,0.301
21/05/2014,100.423,24,7,11,0,0.29,0.161,0.214,0.319,0.258,0.252,0.3
22/05/2014,100.101,25,11,7,0,0.278,0.159,0.214,0.319,0.258,0.252,0.3
23/05/2014,99.797,19.5,13,6,0.3,0.568,0.157,0.214,0.319,0.258,0.252,0.3
24/05/2014,100.344,19,8.5,9,2.4,1.825,0.161,0.214,0.319,0.258,0.252,0.3
25/05/2014,100.524,22,10,7,1.7,1.498,0.163,0.214,0.319,0.258,0.252,0.3
26/05/2014,100.533,23,9,5,1.1,1.074,0.163,0.214,0.319,0.258,0.252,0.3
27/05/2014,103.757,19.5,13,5,4.3,1.063,0.185,0.214,0.319,0.258,0.252,0.3
28/05/2014,106.738,17,11,5,4,1.01,0.203,0.215,0.319,0.258,0.252,0.3
29/05/2014,105.772,17.5,6,7,0.4,1.358,0.197,0.215,0.319,0.258,0.252,0.3
30/05/2014,104.755,16,3.5,10,0,1.011,0.19,0.214,0.319,0.258,0.252,0.3
31/05/2014,104.056,15.5,6,4,0,0.694,0.186,0.214,0.319,0.258,0.252,0.3
1/6/2014,121.774,13,9.5,3,19.6,0.564,0.235,0.263,0.327,0.26,0.253,0.3
2/6/2014,129.542,16,8.5,6,9.1,1.167,0.227,0.29,0.336,0.264,0.254,0.301
3/6/2014,128.725,15,7,4,0.2,0.756,0.21,0.277,0.341,0.269,0.257,0.302
4/6/2014,127.557,17,7,5,0,0.694,0.205,0.258,0.341,0.272,0.26,0.304
5/6/2014,126.071,15.5,8.5,4,0,0.773,0.2,0.244,0.339,0.273,0.262,0.306
6/6/2014,123.451,16,4.5,10,0,1.669,0.189,0.235,0.337,0.274,0.264,0.307
7/6/2014,121.663,17.5,4.5,6,0,0.63,0.185,0.228,0.334,0.273,0.265,0.309
8/6/2014,119.81,15,4.5,10,0,0.533,0.182,0.224,0.331,0.272,0.265,0.31
9/6/2014,117.915,16.5,2,10,0,0.47,0.179,0.221,0.329,0.271,0.265,0.311
10/6/2014,116.015,17,3.5,7,0,0.425,0.177,0.219,0.327,0.269,0.264,0.311
11/6/2014,114.151,16,3,6,0,0.391,0.174,0.217,0.325,0.267,0.263,0.311
12/6/2014,112.358,14.5,7.5,4,0,0.364,0.172,0.216,0.324,0.266,0.262,0.311
13/06/2014,125.398,16.5,9.5,6,15.8,1.187,0.221,0.248,0.328,0.266,0.262,0.311
14/06/2014,126.321,16.5,7,6,3.4,1.159,0.212,0.255,0.332,0.267,0.261,0.31
15/06/2014,123.976,15,6.5,9,0.5,1.552,0.201,0.245,0.333,0.268,0.262,0.31
16/06/2014,121.567,14.5,6.5,6,0,1.12,0.194,0.236,0.332,0.269,0.262,0.31
17/06/2014,121.886,15,5,8,3.1,1.483,0.201,0.232,0.331,0.269,0.262,0.31
18/06/2014,119.297,13.5,6,7,0,1.281,0.193,0.226,0.33,0.269,0.262,0.31
19/06/2014,117.474,10,5,3,0,0.514,0.189,0.222,0.328,0.268,0.262,0.31
20/06/2014,115.184,15,4.5,7,0.1,1.096,0.183,0.22,0.327,0.267,0.262,0.31
21/06/2014,115.484,15,6.5,5,2.5,0.941,0.193,0.218,0.325,0.266,0.261,0.31
22/06/2014,114.847,14.5,7.5,6,1.7,1.131,0.197,0.217,0.324,0.265,0.26,0.309
23/06/2014,112.481,14,9,7,0.1,1.33,0.189,0.216,0.323,0.264,0.26,0.309
24/06/2014,113.035,14.5,5.5,7,2.9,1.294,0.2,0.215,0.322,0.263,0.259,0.308
25/06/2014,112.143,15.5,7,7,1.4,1.333,0.2,0.215,0.322,0.262,0.258,0.307
26/06/2014,109.915,16,9,8,0.2,1.564,0.191,0.214,0.321,0.261,0.257,0.307
27/06/2014,108.064,14,7,8,0,1.086,0.184,0.214,0.321,0.26,0.256,0.306
28/06/2014,106.665,11.5,7.5,6,0,0.728,0.179,0.214,0.321,0.26,0.256,0.305
29/06/2014,105.903,12.5,7.5,7,1.1,1.281,0.178,0.214,0.32,0.259,0.255,0.305
30/06/2014,105.211,12,1.5,7,1,1.194,0.177,0.214,0.32,0.259,0.254,0.304
1/7/2014,104.256,13.5,2,5,0.1,0.633,0.174,0.214,0.32,0.259,0.254,0.303
2/7/2014,103.433,15,2,10,0,0.47,0.171,0.214,0.32,0.259,0.254,0.303
3/7/2014,102.714,12,0,7,0.1,0.525,0.168,0.214,0.32,0.258,0.253,0.302
4/7/2014,102.082,13.5,2.5,6,0,0.391,0.166,0.214,0.32,0.258,0.253,0.302
5/7/2014,102.383,13,5.5,5,1.4,0.904,0.169,0.214,0.32,0.258,0.253,0.302
6/7/2014,101.365,13.5,4,6,0.1,0.961,0.164,0.214,0.32,0.258,0.253,0.301
7/7/2014,100.896,14.5,0.5,8,0,0.342,0.162,0.214,0.319,0.258,0.252,0.301
8/7/2014,100.473,15,3.5,8,0,0.324,0.16,0.214,0.319,0.258,0.252,0.301
9/7/2014,100.086,11.5,6,5,0.4,0.708,0.158,0.214,0.319,0.258,0.252,0.301
10/7/2014,102.954,13.5,3.5,6,4,1.07,0.178,0.214,0.319,0.258,0.252,0.3
11/7/2014,101.927,14,3.5,6,0.1,1.079,0.171,0.214,0.319,0.258,0.252,0.3
12/7/2014,101.481,12.5,6,10,0.5,0.908,0.169,0.214,0.319,0.258,0.252,0.3
13/07/2014,101.075,13,-0.5,10,0,0.378,0.167,0.214,0.319,0.258,0.252,0.3
14/07/2014,100.699,11.5,0.5,5,0,0.354,0.164,0.214,0.319,0.258,0.252,0.3
15/07/2014,100.97,11,3,3,0.8,0.512,0.167,0.214,0.319,0.258,0.252,0.3
16/07/2014,106.167,14,7,8,6.7,1.49,0.2,0.215,0.319,0.258,0.252,0.3
17/07/2014,105.015,12.5,6,8,0.3,1.442,0.192,0.215,0.319,0.258,0.252,0.3
18/07/2014,104.77,12.5,2.5,10,1.5,1.738,0.191,0.214,0.319,0.258,0.252,0.3
19/07/2014,103.845,14.5,2.5,10,0.1,1.019,0.185,0.214,0.319,0.258,0.252,0.3
20/07/2014,103.168,13.5,-0.5,8,0,0.673,0.181,0.214,0.319,0.258,0.252,0.3
21/07/2014,102.607,11.5,0.5,5,0,0.558,0.177,0.214,0.319,0.258,0.252,0.3
22/07/2014,102.118,12.5,-1.5,11,0.2,0.687,0.174,0.214,0.319,0.258,0.252,0.3
23/07/2014,101.679,13,-2,7,0.6,1.038,0.171,0.214,0.319,0.258,0.252,0.3
24/07/2014,104.91,15,1,6,4.3,1.068,0.193,0.214,0.319,0.258,0.252,0.3
25/07/2014,103.753,16,8,7,0.2,1.356,0.185,0.214,0.319,0.258,0.252,0.3
26/07/2014,105.316,15,8,7,2.9,1.337,0.196,0.214,0.319,0.258,0.252,0.3
27/07/2014,103.869,16,1,8,0,1.446,0.186,0.214,0.319,0.258,0.252,0.3
28/07/2014,103.188,17,3.5,11,0,0.681,0.182,0.214,0.319,0.258,0.252,0.3
29/07/2014,102.625,17.5,5,8,0,0.562,0.178,0.214,0.318,0.258,0.252,0.3
30/07/2014,102.136,17,9.5,6,0.5,0.99,0.175,0.214,0.318,0.258,0.252,0.3
31/07/2014,101.696,20,9.5,12,0,0.44,0.172,0.214,0.318,0.258,0.252,0.3
1/8/2014,103.165,10.5,3.5,9,3,1.531,0.182,0.214,0.318,0.258,0.252,0.3
2/8/2014,102.198,12.5,-0.5,14,0.8,1.767,0.176,0.214,0.318,0.258,0.252,0.3
3/8/2014,101.752,13,-3,14,0,0.446,0.173,0.214,0.318,0.258,0.252,0.3
4/8/2014,101.345,13.5,-2.5,14,0.1,0.507,0.171,0.214,0.318,0.258,0.252,0.3
5/8/2014,100.968,15.5,-2.5,12,0,0.377,0.169,0.214,0.318,0.258,0.252,0.3
6/8/2014,100.616,14.5,3,6,0,0.353,0.166,0.214,0.318,0.258,0.252,0.3
7/8/2014,100.283,16,7,6,0,0.333,0.164,0.214,0.318,0.258,0.252,0.3
8/8/2014,99.968,16,6,9,0,0.316,0.162,0.214,0.317,0.258,0.252,0.3
9/8/2014,99.667,17,3,9,0,0.301,0.161,0.214,0.317,0.258,0.252,0.3
10/8/2014,99.379,14.5,6.5,12,0,0.288,0.159,0.214,0.317,0.258,0.252,0.3
11/8/2014,99.102,12,1,13,0,0.277,0.157,0.214,0.317,0.258,0.252,0.3
12/8/2014,98.835,13,0,12,0.1,0.367,0.156,0.214,0.317,0.258,0.252,0.3
13/08/2014,98.577,14.5,1,13,0,0.258,0.154,0.214,0.317,0.258,0.252,0.3
14/08/2014,98.327,16,2.5,15,0,0.25,0.153,0.214,0.317,0.258,0.252,0.3
15/08/2014,98.085,17,-0.5,15,0,0.242,0.152,0.214,0.317,0.258,0.252,0.3
16/08/2014,97.85,14.5,2,5,0,0.235,0.15,0.214,0.317,0.258,0.252,0.3
17/08/2014,97.621,16.5,6,11,0,0.229,0.149,0.214,0.316,0.258,0.252,0.3
18/08/2014,97.397,14,6.5,6,0,0.223,0.148,0.214,0.316,0.258,0.252,0.3
19/08/2014,97.179,17,8.5,11,0.9,1.118,0.146,0.214,0.316,0.258,0.252,0.3
20/08/2014,96.966,15.5,2.5,13,0,0.213,0.145,0.214,0.316,0.258,0.252,0.3
21/08/2014,96.758,18,3,14,0,0.208,0.144,0.214,0.316,0.258,0.252,0.3
22/08/2014,96.554,19,2.5,16,0,0.204,0.143,0.214,0.316,0.258,0.252,0.3
23/08/2014,96.354,21,5.5,13,0,0.2,0.142,0.214,0.316,0.258,0.252,0.3
24/08/2014,96.159,17.5,7.5,14,0,0.196,0.141,0.214,0.316,0.258,0.252,0.3
25/08/2014,95.966,16.5,5,11,0,0.192,0.14,0.214,0.315,0.258,0.252,0.3
26/08/2014,97.344,20.5,5,17,3.6,2.222,0.149,0.214,0.315,0.258,0.252,0.3
27/08/2014,97.128,21.5,3.5,17,0,0.217,0.148,0.214,0.315,0.258,0.252,0.3
28/08/2014,96.916,21,3.5,18,0,0.212,0.147,0.214,0.315,0.258,0.252,0.3
29/08/2014,96.709,21.5,2.5,17,0,0.207,0.146,0.214,0.315,0.258,0.252,0.3
30/08/2014,96.506,21.5,2.5,18,0,0.203,0.145,0.214,0.315,0.258,0.252,0.3
31/08/2014,96.307,23,4.5,15,0,0.199,0.144,0.214,0.315,0.258,0.252,0.3
1/9/2014,96.112,15,11,7,0,0.195,0.143,0.214,0.315,0.258,0.252,0.3
2/9/2014,102.98,16,3.5,16,9.5,2.631,0.189,0.214,0.315,0.258,0.252,0.3
3/9/2014,102.447,15.5,1.5,17,0.2,0.733,0.185,0.214,0.314,0.258,0.252,0.3
4/9/2014,101.977,16.5,3.5,13,0,0.47,0.182,0.214,0.314,0.258,0.252,0.3
5/9/2014,101.551,18.5,3,19,0,0.426,0.179,0.214,0.314,0.258,0.252,0.3
6/9/2014,101.16,20,2.5,19,0,0.392,0.177,0.214,0.314,0.258,0.252,0.3
7/9/2014,100.795,21,3.5,19,0,0.365,0.175,0.214,0.314,0.258,0.252,0.3
8/9/2014,100.453,23.5,8,15,0,0.342,0.173,0.214,0.314,0.258,0.252,0.3
9/9/2014,100.405,23.5,13.5,10,2.2,2.248,0.173,0.214,0.314,0.258,0.252,0.3
10/9/2014,100.083,19,7,15,0.7,1.022,0.171,0.214,0.314,0.258,0.252,0.3
11/9/2014,99.777,18.5,10.5,15,0.1,0.406,0.169,0.214,0.314,0.258,0.252,0.3
12/9/2014,99.484,17,1,18,0,0.293,0.167,0.214,0.314,0.258,0.252,0.3
13/09/2014,99.204,19.5,1.5,20,0,0.281,0.165,0.214,0.314,0.258,0.252,0.3
14/09/2014,98.933,23,3.5,19,0,0.27,0.164,0.214,0.313,0.258,0.252,0.3
15/09/2014,98.672,23.5,9,10,0,0.261,0.162,0.214,0.313,0.258,0.252,0.3
16/09/2014,98.42,19,8.5,12,0,0.253,0.161,0.214,0.313,0.258,0.252,0.3
17/09/2014,98.175,18,5,18,0,0.245,0.159,0.214,0.313,0.258,0.252,0.3
18/09/2014,97.937,16.5,2.5,15,0,0.238,0.158,0.214,0.313,0.258,0.252,0.3
19/09/2014,97.705,18.5,0,21,0,0.231,0.157,0.214,0.313,0.258,0.252,0.3
20/09/2014,97.48,19,2.5,22,0,0.225,0.155,0.214,0.313,0.258,0.252,0.3
21/09/2014,97.26,21,4,22,0,0.22,0.154,0.214,0.313,0.258,0.252,0.3
22/09/2014,97.045,25,2.5,22,0,0.215,0.153,0.214,0.313,0.258,0.252,0.3
23/09/2014,96.835,26.5,6.5,22,0,0.21,0.152,0.214,0.312,0.258,0.252,0.3
24/09/2014,96.63,22.5,14,10,0,0.206,0.151,0.214,0.312,0.258,0.252,0.3
25/09/2014,102.576,20.5,12.5,13,8.5,2.554,0.19,0.214,0.312,0.258,0.252,0.3
26/09/2014,102.092,20,7,17,0,0.484,0.187,0.214,0.312,0.258,0.252,0.3
27/09/2014,101.656,24.5,6,21,0,0.436,0.185,0.214,0.312,0.258,0.252,0.3
28/09/2014,101.257,30,11,22,0,0.399,0.182,0.214,0.312,0.258,0.252,0.3
29/09/2014,100.886,23.5,8,22,0,0.371,0.18,0.214,0.312,0.258,0.252,0.3
30/09/2014,100.538,26,7.5,19,0,0.348,0.178,0.214,0.312,0.258,0.252,0.3
1/10/2014,100.21,18,4,21,0.1,0.428,0.176,0.214,0.312,0.258,0.252,0.3
2/10/2014,99.898,20.5,3.5,19,0,0.312,0.174,0.214,0.312,0.258,0.252,0.3
3/10/2014,99.6,23.5,5,24,0,0.298,0.172,0.214,0.312,0.258,0.252,0.3
4/10/2014,99.314,29,4.5,24,0,0.285,0.17,0.214,0.311,0.258,0.252,0.3
5/10/2014,99.04,27,10.5,22,0,0.274,0.169,0.214,0.311,0.258,0.252,0.3
6/10/2014,98.775,28.5,11.5,11,0,0.265,0.167,0.214,0.311,0.258,0.252,0.3
7/10/2014,99.483,19,9.5,18,3,2.293,0.172,0.214,0.311,0.258,0.252,0.3
8/10/2014,99.202,21,4.5,21,0,0.281,0.17,0.214,0.311,0.258,0.252,0.3
9/10/2014,98.931,25.5,5,23,0,0.27,0.169,0.214,0.311,0.258,0.252,0.3
10/10/2014,98.67,28.5,9,16,0,0.261,0.167,0.214,0.311,0.258,0.252,0.3
11/10/2014,98.418,30.5,8.5,26,0,0.253,0.166,0.214,0.311,0.258,0.252,0.3
12/10/2014,98.173,33.5,8.5,26,0,0.245,0.164,0.214,0.311,0.258,0.252,0.3
13/10/2014,97.935,17.5,10,20,0,0.238,0.163,0.214,0.311,0.258,0.252,0.3
14/10/2014,97.704,18,6,23,0.1,0.331,0.161,0.214,0.31,0.258,0.252,0.3
15/10/2014,97.478,20,3.5,25,0,0.225,0.16,0.214,0.31,0.258,0.252,0.3
16/10/2014,97.259,20.5,4,18,0,0.22,0.159,0.214,0.31,0.258,0.252,0.3
17/10/2014,97.044,22,3.5,27,0,0.215,0.158,0.214,0.31,0.258,0.252,0.3
18/10/2014,96.834,27.5,5.5,25,0,0.21,0.157,0.214,0.31,0.258,0.252,0.3
19/10/2014,96.628,34,11.5,18,0,0.205,0.155,0.214,0.31,0.258,0.252,0.3
20/10/2014,96.427,26,10,24,0,0.201,0.154,0.214,0.31,0.258,0.252,0.3
21/10/2014,96.23,29,8,24,0,0.197,0.153,0.214,0.31,0.258,0.252,0.3
22/10/2014,96.036,32,13.5,23,0,0.194,0.152,0.214,0.31,0.258,0.252,0.3
23/10/2014,95.846,34,14.5,23,0,0.19,0.151,0.214,0.309,0.258,0.252,0.3
24/10/2014,95.659,32.5,13.5,22,0,0.187,0.15,0.214,0.309,0.258,0.252,0.3
25/10/2014,95.476,32.5,12.5,22,0,0.184,0.149,0.214,0.309,0.258,0.252,0.3
26/10/2014,95.295,27.5,9.5,18,0,0.181,0.148,0.214,0.309,0.258,0.252,0.3
27/10/2014,95.118,22.5,15,19,0.4,0.578,0.147,0.214,0.309,0.258,0.252,0.3
28/10/2014,94.943,22.5,8,19,0,0.175,0.146,0.214,0.309,0.258,0.252,0.3
29/10/2014,94.77,26,6,28,0,0.172,0.145,0.214,0.309,0.258,0.252,0.3
30/10/2014,94.601,29,8.5,28,0,0.17,0.145,0.214,0.309,0.258,0.252,0.3
31/10/2014,94.433,35.5,9,23,0,0.167,0.144,0.214,0.309,0.258,0.252,0.3
1/11/2014,94.268,19.5,13.5,19,1.4,1.565,0.143,0.214,0.309,0.258,0.252,0.3
2/11/2014,89.216,21,5,25,0,5.052,0.109,0.213,0.308,0.258,0.252,0.3
3/11/2014,88.761,25,4.5,24,0,0.455,0.107,0.213,0.308,0.258,0.252,0.3
4/11/2014,88.321,32,10,25,0,0.44,0.104,0.213,0.308,0.258,0.252,0.3
5/11/2014,87.895,24,9.5,26,0,0.427,0.102,0.213,0.308,0.258,0.252,0.3
6/11/2014,87.48,27,6,23,0,0.415,0.099,0.213,0.308,0.258,0.252,0.3
7/11/2014,87.077,33,9.5,24,0,0.403,0.097,0.213,0.308,0.258,0.252,0.3
8/11/2014,86.684,38.5,15,29,0,0.393,0.094,0.213,0.308,0.258,0.252,0.3
9/11/2014,86.3,27.5,9.5,29,0,0.383,0.092,0.213,0.308,0.258,0.252,0.3
10/11/2014,85.926,26.5,8,29,0,0.375,0.09,0.213,0.308,0.258,0.252,0.3
11/11/2014,85.559,27,8.5,28,0,0.366,0.088,0.213,0.308,0.258,0.252,0.3
12/11/2014,85.201,33,6.5,29,0,0.359,0.086,0.213,0.307,0.258,0.252,0.3
13/11/2014,84.85,36,13,25,0,0.351,0.084,0.212,0.307,0.258,0.252,0.3
14/11/2014,84.505,32.5,20,15,0,0.344,0.082,0.212,0.307,0.258,0.252,0.3
15/11/2014,84.167,23.5,13,10,0,0.338,0.08,0.212,0.307,0.258,0.252,0.3
16/11/2014,108.719,21.5,12.5,20,28.9,4.348,0.199,0.244,0.313,0.258,0.252,0.3
17/11/2014,105.36,23,8.5,21,0,3.359,0.177,0.234,0.318,0.258,0.252,0.3
18/11/2014,103.171,25.5,7.5,29,0,2.187,0.163,0.228,0.321,0.258,0.252,0.3
19/11/2014,101.817,30,9.5,28,0,1.342,0.154,0.223,0.322,0.259,0.252,0.3
20/11/2014,100.726,34,16,13,0,1.062,0.148,0.22,0.322,0.259,0.253,0.3
21/11/2014,99.766,28,15,28,0.3,1.207,0.142,0.218,0.322,0.26,0.253,0.3
22/11/2014,98.882,31,11,21,0,0.805,0.137,0.217,0.322,0.26,0.253,0.301
23/11/2014,98.046,32.5,16.5,26,1.3,2.031,0.132,0.216,0.322,0.26,0.253,0.301
24/11/2014,97.245,29.5,17.5,12,0.2,0.875,0.128,0.215,0.321,0.26,0.253,0.301
25/11/2014,98.225,24.5,7.5,29,7.4,6.278,0.136,0.214,0.321,0.259,0.253,0.301
26/11/2014,97.366,26,8.5,26,0,0.708,0.131,0.214,0.321,0.259,0.253,0.301
27/11/2014,96.555,28,9.5,32,0,0.656,0.127,0.214,0.32,0.259,0.253,0.301
28/11/2014,95.791,31.5,8.5,31,0,0.615,0.123,0.214,0.32,0.259,0.253,0.301
29/11/2014,95.069,35.5,13,29,0,0.58,0.12,0.214,0.32,0.259,0.253,0.301
30/11/2014,94.388,38,19,26,0,0.55,0.116,0.214,0.32,0.258,0.253,0.301
1/12/2014,93.748,33,21,27,0,0.525,0.113,0.214,0.32,0.258,0.253,0.301
2/12/2014,93.144,33,13,29,0,0.503,0.11,0.214,0.32,0.258,0.253,0.301
3/12/2014,92.575,33,19,18,0,0.483,0.107,0.214,0.319,0.258,0.252,0.301
4/12/2014,98.95,32.5,16,23,12.3,5.854,0.15,0.214,0.319,0.258,0.252,0.301
5/12/2014,97.875,31,17,21,0,1.015,0.144,0.214,0.319,0.258,0.252,0.3
6/12/2014,97.049,29,16,19,0,0.778,0.139,0.214,0.319,0.258,0.252,0.3
7/12/2014,108.915,24,15.5,13,14.9,2.989,0.198,0.228,0.321,0.258,0.252,0.3
8/12/2014,104.17,28.5,14.5,25,0.2,4.894,0.167,0.223,0.322,0.259,0.253,0.3
9/12/2014,101.902,32,12,29,0,2.201,0.153,0.22,0.323,0.26,0.253,0.301
10/12/2014,100.466,33.5,15,12,0,1.344,0.144,0.218,0.323,0.26,0.253,0.301
11/12/2014,99.284,27.5,15,30,0,1.063,0.137,0.217,0.322,0.26,0.253,0.301
12/12/2014,98.233,30.5,13,32,0,0.908,0.131,0.216,0.322,0.26,0.254,0.301
13/12/2014,97.264,31.5,15.5,32,0,0.806,0.126,0.215,0.321,0.26,0.254,0.301
14/12/2014,96.355,34.5,15,23,0,0.732,0.122,0.214,0.321,0.26,0.254,0.301
15/12/2014,95.496,37,14,28,0,0.675,0.117,0.214,0.321,0.259,0.254,0.301
16/12/2014,94.683,33,15.5,31,0,0.63,0.114,0.214,0.32,0.259,0.253,0.301
17/12/2014,93.914,26,8,30,0,0.592,0.11,0.214,0.32,0.259,0.253,0.301
18/12/2014,93.188,26.5,10,26,0,0.561,0.106,0.214,0.32,0.259,0.253,0.301
19/12/2014,92.503,25.5,8.5,30,0.1,0.634,0.103,0.214,0.32,0.258,0.253,0.301
20/12/2014,91.86,30,10,33,0,0.511,0.1,0.214,0.32,0.258,0.253,0.301
21/12/2014,91.255,35.5,14,28,0,0.491,0.097,0.214,0.32,0.258,0.253,0.301
22/12/2014,90.685,37.5,18.5,14,0,0.472,0.094,0.214,0.319,0.258,0.252,0.301
23/12/2014,90.147,32,19,23,0,0.456,0.091,0.214,0.319,0.258,0.252,0.301
24/12/2014,89.639,31,11.5,31,0,0.441,0.089,0.214,0.319,0.258,0.252,0.301
25/12/2014,89.156,28.5,12.5,31,0,0.428,0.086,0.214,0.319,0.258,0.252,0.3
26/12/2014,88.696,24.5,10,30,0,0.416,0.084,0.213,0.319,0.258,0.252,0.3
27/12/2014,88.257,29,9.5,30,0,0.404,0.081,0.213,0.319,0.258,0.252,0.3
28/12/2014,87.835,33,13,32,0,0.394,0.079,0.213,0.319,0.258,0.252,0.3
29/12/2014,87.428,28.5,15,22,0,0.384,0.077,0.213,0.319,0.258,0.252,0.3
30/12/2014,87.036,27.5,11,25,0,0.375,0.075,0.213,0.318,0.258,0.252,0.3
31/12/2014,86.655,30,9.5,30,0,0.367,0.072,0.213,0.318,0.258,0.252,0.3
1/1/2015,86.531,33,12,22,0,0.359,0.07,0.213,0.318,0.258,0.252,0.3
2/1/2015,86.477,41,17.5,31,0,0.352,0.068,0.213,0.318,0.258,0.252,0.3
3/1/2015,86.425,41.5,25.5,23,0,0.345,0.066,0.213,0.318,0.258,0.252,0.3
4/1/2015,86.374,31,20.5,21,3.2,3.538,0.064,0.213,0.318,0.258,0.252,0.3
5/1/2015,86.324,35.5,14.5,29,0,0.332,0.062,0.213,0.318,0.258,0.252,0.3
6/1/2015,86.273,37.5,15.5,29,0,0.326,0.061,0.213,0.318,0.258,0.252,0.3
7/1/2015,86.223,40.5,20.5,25,0,0.321,0.059,0.213,0.317,0.258,0.252,0.3
8/1/2015,86.173,34.5,24,21,0.7,1.016,0.057,0.213,0.317,0.258,0.252,0.3
9/1/2015,86.123,27.5,21,11,0.9,1.211,0.055,0.213,0.317,0.258,0.252,0.3
10/1/2015,96.144,21.5,14.5,8,14.3,1.769,0.139,0.213,0.317,0.258,0.252,0.3
11/1/2015,96.456,29.5,15,20,5.2,4.887,0.141,0.213,0.317,0.258,0.252,0.3
12/1/2015,94.622,33.5,19,27,0,1.834,0.129,0.213,0.317,0.258,0.252,0.3
13/01/2015,94.912,28.5,20,12,3.3,3.01,0.132,0.213,0.317,0.258,0.252,0.3
14/01/2015,97.996,26.5,18,10,5.5,2.416,0.152,0.213,0.317,0.258,0.252,0.3
15/01/2015,94.518,25,15,15,0,3.478,0.13,0.213,0.316,0.258,0.252,0.3
16/01/2015,93.858,28.5,9.5,30,0,0.659,0.125,0.213,0.316,0.258,0.252,0.3
17/01/2015,93.242,28,14,29,0,0.617,0.122,0.213,0.316,0.258,0.252,0.3
18/01/2015,92.66,25.5,11,22,0,0.582,0.118,0.212,0.316,0.258,0.252,0.3
19/01/2015,92.108,29.5,10.5,23,0,0.552,0.115,0.212,0.316,0.258,0.252,0.3
20/01/2015,91.581,30,14,12,0,0.526,0.111,0.212,0.316,0.258,0.252,0.3
21/01/2015,91.077,34,19,25,0,0.504,0.108,0.212,0.316,0.258,0.252,0.3
22/01/2015,90.593,37.5,19.5,27,0,0.484,0.105,0.212,0.316,0.258,0.252,0.3
23/01/2015,90.126,36,21.5,29,0,0.467,0.103,0.212,0.316,0.258,0.252,0.3
24/01/2015,89.675,33,14.5,27,0,0.451,0.1,0.212,0.315,0.258,0.252,0.3
25/01/2015,89.238,25,15,28,0,0.437,0.097,0.212,0.315,0.258,0.252,0.3
26/01/2015,88.815,25,9,30,0,0.424,0.095,0.212,0.315,0.258,0.252,0.3
27/01/2015,88.403,27,11.5,31,0,0.412,0.092,0.212,0.315,0.258,0.252,0.3
28/01/2015,88.002,29,12.5,27,0,0.401,0.09,0.212,0.315,0.258,0.252,0.3
29/01/2015,87.611,26.5,12.5,30,0,0.391,0.087,0.212,0.315,0.258,0.252,0.3
30/01/2015,87.23,25,11,27,0,0.381,0.085,0.212,0.315,0.258,0.252,0.3
